"","y"
"1",4.59532872583774
"2",5.95502637504348
"3",5.89913746354319
"4",5.94219891070801
"5",6.4820966431426
"6",7.43648699353419
"7",7.34688647525358
"8",10.3574741201607
"9",8.53166720762501
"10",10.1848863828793
"11",9.91795941594294
"12",10.9160278362066
"13",10.1757511169469
"14",11.4539725521854
"15",13.2207362486663
"16",11.8411299454245
"17",12.0702801091811
"18",11.1037292344475
"19",10.9491510555329
"20",10.7830819646599
"21",10.3629100859443
"22",10.5100241837982
"23",9.48891765922871
"24",10.010275162576
"25",10.2643033298969
"26",11.7161273563178
"27",10.1649157368666
"28",10.54205553037
"29",10.6653933229676
"30",10.1156723885513
"31",10.6023724489631
"32",9.40039196199659
"33",11.1674156932094
"34",11.0593932233049
"35",10.2774217464732
"36",10.0665637822581
"37",10.3326549788781
"38",9.59253054388484
"39",9.81126660763311
"40",10.0711170635708
"41",9.03013776217651
"42",10.928120567811
"43",9.12916514270608
"44",10.0905731496626
"45",11.4744922944975
"46",9.01396418002197
"47",9.62736292578672
"48",8.31562230105552
"49",9.58388912129362
"50",8.1337011089487
"51",10.2268277015844
"52",8.89877353602394
"53",9.73037698997167
"54",10.7064042188106
"55",10.1976260513965
"56",11.4454908386435
"57",10.6919544488016
"58",10.9470446930736
"59",9.72520864539499
"60",9.7282535840563
"61",10.239537812919
"62",9.74088483376338
"63",9.7197627329293
"64",10.6990522935303
"65",11.5562717767109
"66",10.849275006764
"67",10.9360562191506
"68",10.4366672993999
"69",10.5381966109055
"70",10.9890409563459
"71",9.8679974835362
"72",10.4922476225811
"73",9.96596478697871
"74",10.9476172890663
"75",9.92421765205691
"76",9.23785057821607
"77",8.29101322231067
"78",9.9721915831907
"79",9.46770847921882
"80",10.3108021350031
"81",9.27674077238462
"82",9.6650021158404
"83",8.35870349165358
"84",10.140016728783
"85",10.07383469125
"86",9.20505578224419
"87",9.51805735956451
"88",9.94202273004867
"89",9.18823614607942
"90",9.11260108526922
"91",10.4494554189451
"92",10.8879817468523
"93",8.99847035816993
"94",10.134275197884
"95",9.45760457234069
"96",10.0632578935348
"97",10.2947731173371
"98",11.4345523771887
"99",9.57152243125307
"100",9.78060800483072
"101",9.48661618724235
"102",9.95170188120266
"103",10.4105636046629
"104",9.29712222836244
"105",10.0219204839285
"106",9.05025943353632
"107",9.82240029601763
"108",10.796275634044
"109",11.0186053033955
"110",11.0920308208231
"111",10.1908520257129
"112",10.0107408655563
"113",10.0138512441908
"114",10.5841984631893
"115",10.5684805444725
"116",11.4948159005106
"117",10.6804912039863
"118",9.25620742768009
"119",11.0667185629742
"120",9.24755623430336
"121",11.1290504268809
"122",9.91179160245009
"123",11.718881046719
"124",10.9391372902424
"125",9.72396301975527
"126",11.5736334686817
"127",10.4536839383695
"128",11.3603921563464
"129",10.4474398034236
"130",10.5568648310821
"131",9.74228946584693
"132",9.2779117065687
"133",10.3701281010451
"134",9.3750953648347
"135",11.6633060899214
"136",10.6987158981813
"137",10.796008447789
"138",12.1230119574539
"139",11.1365414603454
"140",9.936457243103
"141",11.0028578590506
"142",9.4585540289488
"143",9.75639999952365
"144",10.3394640036332
"145",8.8914938848479
"146",11.7531282380763
"147",10.1368552774761
"148",10.4794399496783
"149",10.1560891943653
"150",9.33208895870303
"151",10.5275479491623
"152",8.86866082438214
"153",10.6627517908185
"154",9.52204564944565
"155",10.710667380629
"156",10.6007306259294
"157",10.7536857916123
"158",9.32547633822794
"159",10.8424505908299
"160",11.0457689130859
"161",9.10992929818817
"162",10.9566544877444
"163",9.4504051420819
"164",10.4867579737313
"165",10.3567960726776
"166",10.4004145329717
"167",10.6079910642373
"168",11.1320281465265
"169",9.91429210227879
"170",9.81436939780381
"171",9.3797461072894
"172",9.44086437822385
"173",9.14321460372444
"174",10.3161297113496
"175",9.27680186240276
"176",10.4859064759931
"177",9.69158340747255
"178",10.2043517555904
"179",10.2903622972109
"180",10.4309114258756
"181",9.2971978930065
"182",8.83859291898021
"183",11.3526256732889
"184",11.2752301931171
"185",10.6764787457234
"186",10.2650217975163
"187",8.95355984664691
"188",10.5978265136355
"189",12.0226682106598
"190",9.76132763287765
"191",8.78634020573892
"192",8.71494459407212
"193",8.88596536300395
"194",8.91963051085338
