"","y"
"1",3.05546840850778
"2",5.6716939922986
"3",5.59097688785539
"4",7.19957626472993
"5",7.6516403649445
"6",8.91257081194416
"7",8.26153885100265
"8",8.09607249616575
"9",9.37791751948957
"10",8.56198273118764
"11",8.64511898622853
"12",12.1390214795101
"13",9.21479063111721
"14",10.5077038628282
"15",8.87011622160346
"16",9.54093708316499
"17",9.23730790655813
"18",8.14424909009242
"19",8.8952419775756
"20",10.3707351568294
"21",9.74435452367313
"22",9.83981632018077
"23",9.99487204924403
"24",9.73631351427026
"25",10.8741771293398
"26",10.1825063432323
"27",11.1411650091517
"28",11.0568765077779
"29",12.5353434626479
"30",10.044932076121
"31",10.5939395326356
"32",9.95592317489003
"33",11.2348621157123
"34",12.0104131239703
"35",11.3550980804013
"36",10.8857540750077
"37",11.1767788566604
"38",11.7749902647246
"39",10.9498740924275
"40",8.31709328204696
"41",9.63622710218349
"42",10.6844993487042
"43",11.5365855822993
"44",9.83568941250744
"45",10.5401819031824
"46",10.3596208659724
"47",10.0008400949934
"48",8.72833418534635
"49",10.2964051594222
"50",9.72869090107342
"51",9.43237073592134
"52",9.08926766732366
"53",10.229529581457
"54",10.8070569071008
"55",10.5886134509813
"56",11.2693958471495
"57",10.5653182790171
"58",9.35758291179
"59",9.48422064748726
"60",10.3447701020983
"61",10.4768551598866
"62",9.22724885548658
"63",8.06100486968687
"64",9.0800568165289
"65",9.56990500791239
"66",9.10189117166608
"67",10.0137384274792
"68",8.4653889528471
"69",8.87773149718207
"70",8.38880186367037
"71",8.35497311009221
"72",9.9126077112829
"73",8.82389075693324
"74",9.56442372586347
"75",9.77031971579174
"76",10.1623113336777
"77",10.0428947636007
"78",10.3694208447705
"79",10.6425971369951
"80",9.96393832922239
"81",11.0350975437829
"82",10.2636018958726
"83",9.69773890027024
"84",9.76082625315207
"85",10.5072410520183
"86",9.94356728099924
"87",9.91277151496959
"88",10.5926995355748
"89",10.365347790244
"90",11.2386575069693
"91",10.773701727244
"92",11.5289308421676
"93",8.44657605447071
"94",10.2326397463104
"95",10.2651862099694
"96",10.8364154041418
"97",11.4276323015603
"98",10.4775625470886
"99",9.79591490089865
"100",9.34408155516562
"101",11.2859881855616
"102",8.77533224309519
"103",9.18351377075877
"104",9.25899511617714
"105",9.89384315799425
"106",10.1143054360278
"107",11.2997444808909
"108",10.5666357865437
"109",8.70472845613052
"110",8.78797263569416
"111",10.0085196120389
"112",10.7128731939508
"113",10.493029359175
"114",11.9209626825486
"115",12.6589373779294
"116",9.54198864831438
"117",11.0192231299104
"118",9.13816554604341
"119",11.0090382363982
"120",9.88906952369816
"121",9.78766210865027
"122",10.6161244276202
"123",11.254663819929
"124",11.645420048584
"125",9.88261175366369
"126",10.2926519452938
"127",10.1526382411343
"128",9.96696601405836
"129",9.19839529394738
"130",8.7422245128631
"131",10.6223739643559
"132",10.0936705255934
"133",10.2088120962614
"134",9.24621743269334
"135",9.94331643346902
"136",10.519949804415
"137",10.0390744499589
"138",8.25909426511276
