"","y"
"1",4.89525182296793
"2",4.49214999374195
"3",6.35293053678873
"4",7.55228750990273
"5",7.89424679880378
"6",7.94627770206888
"7",8.91944332955002
"8",9.94672458899224
"9",9.70684022843387
"10",10.2587841238547
"11",12.1711166934102
"12",10.375615740643
"13",10.6055310117538
"14",11.0659121537741
"15",10.2936679835975
"16",11.02752256499
"17",10.6714026529004
"18",10.4501329521172
"19",10.3576843133821
"20",8.59841031603383
"21",9.76467564518395
"22",10.6613331316317
"23",11.4304745846336
"24",10.3698658236602
"25",10.0352170710091
"26",10.9073121627419
"27",10.7574375012566
"28",9.96279120428778
"29",9.78768121102541
"30",9.98368722708188
"31",11.7456644353589
"32",9.77975389931963
"33",11.1493845585072
"34",10.5818283853413
"35",10.3889007490827
"36",10.6979325059644
"37",11.8249967843461
"38",10.1778810864939
"39",9.79717302221746
"40",10.1104337292124
"41",9.0113203785622
"42",10.0084770273022
"43",9.77341330370546
"44",10.561050064432
"45",9.26618729657213
"46",7.72168556552866
"47",10.5797946711449
"48",10.6599755345668
"49",9.95061893298137
"50",9.36804651024002
"51",9.53068280121077
"52",9.04961325924562
"53",9.29446624925396
"54",9.20254003184171
"55",9.81079541935252
"56",10.1017657066498
"57",10.6955986778401
"58",10.1527632322525
"59",8.51454872692432
"60",9.66012738005883
"61",10.6993745726961
"62",9.61175970683001
"63",9.47197829731316
"64",10.4161170869816
"65",11.1483562505879
"66",10.5963925064719
"67",11.0543280073301
"68",9.66418229699653
"69",9.70258658324543
"70",10.3296903988889
"71",10.8138162370819
"72",9.60316863066233
"73",9.38667340304353
"74",9.51468356998915
"75",10.6222365181435
"76",10.8906537458046
"77",10.8607091321985
"78",10.6673153905075
"79",9.26485144315623
"80",9.3600169160355
"81",10.470066192185
"82",10.2311748770176
"83",9.73854822300117
"84",8.83828030159621
"85",9.15151906561869
"86",9.63151414130151
"87",9.12980545426344
"88",7.66567639632716
"89",8.80671114383854
"90",8.35872397209158
"91",9.16148564040598
"92",9.30502427056126
"93",9.71026767996618
"94",9.84006134552163
"95",8.84863044379774
"96",9.35455529212279
"97",10.1725291640631
"98",10.9420067150473
"99",10.3858317715958
"100",10.9574979936061
"101",9.98566358656005
"102",10.5982065934882
"103",11.0808857231012
"104",10.942000184587
"105",9.79538216759003
"106",10.7829773530397
"107",10.1777956773703
"108",9.25197394927586
"109",10.1382645911172
"110",8.75932262545312
"111",9.42203691292295
"112",8.20730528871696
"113",10.0354901873964
"114",10.4591096813521
"115",9.83602416283497
"116",10.853746470533
"117",10.0965028968075
"118",10.8573078528732
"119",9.04227335024729
"120",11.7112671252022
"121",9.24856539258456
"122",10.3137729383848
"123",8.52935918977419
"124",10.4758981883523
"125",10.0721848429244
"126",12.1176243376959
"127",11.5304568107989
"128",10.5234584049355
"129",10.7519262950274
"130",9.42419143313803
"131",8.35897427764053
"132",9.89803259458312
"133",9.02219243827484
"134",8.65487022334654
"135",8.38946511771134
"136",9.23524902849523
"137",9.79990217254968
"138",10.7104786901436
"139",8.67420826767102
"140",9.53313314314289
"141",9.07901470974714
"142",9.61454299163029
"143",10.1605304698509
"144",10.0108086616778
"145",10.1303032942038
"146",9.12689814674228
"147",10.150710764587
"148",9.31592261034601
"149",10.2852984036932
"150",9.08886613519202
"151",8.42054834122146
"152",10.9632339982161
"153",10.7713889048253
"154",10.9877280408835
"155",11.9123470888399
"156",10.7272012932587
"157",10.1792095119017
"158",9.97307240885409
"159",9.87876719412457
"160",9.31525326840585
"161",9.3542411610152
"162",9.90999560035764
"163",10.730735232904
"164",9.41639344827077
"165",9.52300408387641
"166",9.39215777538178
"167",8.49441586283033
"168",9.60993985432073
"169",9.43936509772027
"170",9.23543313880213
"171",9.03652294319023
"172",10.1452385153239
"173",8.59154597784509
"174",9.74852831268977
"175",9.56925600884367
"176",10.7466990455175
"177",12.1163645236988
"178",8.43709332360332
"179",9.05154983893451
"180",11.379869484961
"181",9.62471024969092
"182",9.8450965152652
"183",9.65897357371523
"184",8.83661445806173
"185",9.41338689257839
"186",9.47221499665515
"187",10.5829324687067
"188",10.9947861420553
"189",10.3700383219335
"190",11.2418294560555
"191",11.2062222733929
"192",9.94794840701052
"193",9.62047749244154
"194",9.16397940190959
"195",9.71415696686311
"196",8.8255698922515
"197",9.45172913364308
"198",8.79790237692839
"199",10.6792672912056
"200",10.6035185699701
"201",8.40868982165355
"202",9.96432583687614
"203",10.1711900633344
"204",9.1750313668433
"205",9.94440670847949
"206",9.90546445514321
"207",10.9837913289826
"208",9.87918992771282
"209",10.3006992346398
"210",9.68952474623819
"211",10.2360612758777
"212",9.68177322674481
"213",11.0106202504292
"214",9.48753784187147
"215",9.98202109815351
"216",10.1374238537688
"217",10.715134175094
"218",9.86646586256036
"219",9.56646567187685
"220",10.6569891580467
"221",10.0003691970645
"222",10.6081639923153
"223",10.6861646172199
"224",9.45326596527432
"225",8.82917976129513
"226",9.28783551853277
"227",10.0507869432934
"228",8.72237993800661
"229",9.46558631156493
"230",10.0227687266651
"231",9.47068041863373
"232",9.48003870027508
"233",10.6595451901257
"234",10.0788523830751
"235",9.74570695606969
"236",9.80143746690472
"237",10.1249046762695
"238",9.22511279393857
"239",10.046147981656
"240",9.22448657136642
"241",10.2778329368535
"242",9.52071701090605
"243",9.53854292080251
"244",9.12410478332619
"245",9.30120503213905
"246",8.344074229641
"247",9.39680341022764
"248",8.81389130736261
"249",10.3499685194597
"250",9.94168254247382
"251",10.2860403231747
"252",10.1893189757342
"253",10.3798435384988
"254",8.8752813811228
"255",10.4254703666582
"256",9.06182865869139
