"","y"
"1",4.11183937615102
"2",5.27433277478399
"3",5.4117269182801
"4",5.88196333157582
"5",7.13992206120084
"6",8.01721282972386
"7",7.77482123467374
"8",8.2988553836844
"9",9.3181004373232
"10",9.79492632314584
"11",10.1796720075659
"12",9.99183569603735
"13",9.69289225308913
"14",11.064994084674
"15",10.331582982572
"16",11.1365144273732
"17",8.58594126709539
"18",10.6484977728354
"19",8.76762046832591
"20",9.91649936042068
"21",9.40127354507801
"22",9.39723170218952
"23",11.67575872791
"24",10.3505276562775
"25",11.066852355759
"26",10.7424686745738
"27",10.3110036954961
"28",11.3126181550764
"29",11.1448845576058
"30",9.37848335755305
"31",9.30335240260867
"32",9.37519451808544
"33",9.5706365989933
"34",12.0911601821887
"35",10.4800962918253
"36",9.5383266680761
"37",9.49386769484023
"38",10.1491164680524
"39",9.41033537121365
"40",8.9818371511554
"41",8.75522615721696
"42",8.6972688431514
"43",10.2742084689893
"44",9.45927357589034
"45",11.0580306162414
"46",9.60903322265697
"47",10.3070983884734
"48",9.62107040689617
"49",10.0721593128564
"50",10.4748605327896
"51",10.6947963138811
"52",9.92094237370642
"53",10.5934604189188
"54",10.9094445967032
"55",11.2457880417662
"56",10.0918164842575
"57",8.83759842478405
"58",10.2887179428832
"59",9.92297914860391
"60",11.4296884267172
"61",10.4001744993905
"62",9.25987326636771
"63",11.0210654785278
"64",9.8169289273044
