"","y"
"1",4.16339663443873
"2",4.70620111256798
"3",5.56985257321463
"4",7.280876525023
"5",8.99143060359633
"6",12.0289121331959
"7",15.4983583975423
"8",16.8764613156417
"9",18.973776276175
"10",26.41482694941
"11",38.4458724969202
"12",42.2269368488769
"13",47.8704206107207
"14",56.0279694258116
"15",59.0710577916548
"16",66.4311482155078
"17",71.2679433144009
"18",82.8779548531586
"19",85.4063411227408
"20",80.823857394472
"21",85.4636889825229
"22",104.338959346585
"23",109.227474231575
"24",115.944502956387
"25",123.804655797977
"26",128.626536379729
"27",118.456720512561
"28",123.468647062289
"29",125.805564071093
"30",110.446210420071
"31",130.029447408488
"32",115.522627567638
"33",129.750124566129
"34",112.74957133878
"35",96.42579017109
"36",106.368314177989
"37",107.369687409716
"38",98.0213377854441
"39",104.987737199079
"40",101.058691329952
"41",90.9838658568806
"42",107.804572605474
"43",106.640219550871
"44",121.486732859923
"45",95.37733915049
"46",83.1923360738868
"47",89.1532297429865
"48",92.5389148811858
"49",88.5301704490391
"50",93.8057221321259
"51",81.5427847059728
"52",77.8151051628701
"53",77.2579023426839
"54",79.3763048441246
"55",87.5670315465874
"56",107.473858294089
"57",103.36108385228
"58",96.1704505957462
"59",95.725096280108
"60",98.958650597849
"61",116.284537094339
"62",98.416590278404
"63",107.132697227211
"64",97.8646218833626
"65",121.669642607198
"66",116.187391417844
"67",113.115857556285
"68",101.077855239735
"69",108.712378371096
"70",114.538930455553
"71",112.287854404897
"72",106.010646828554
"73",99.0795729270937
"74",91.4343676214414
"75",98.8412508666298
"76",107.24790327341
"77",103.119725505775
"78",104.499493148919
"79",92.4269637467374
"80",87.4535827283162
"81",93.2887561837743
"82",104.831134597269
"83",99.9162500679384
"84",91.1523866791409
"85",82.1170707096479
"86",78.9634758721868
"87",71.6182487463734
"88",65.4198081868979
"89",65.6832677576101
"90",70.2475014569597
"91",74.8843913862618
"92",70.4125999466076
"93",70.406238164772
"94",75.6597316812118
"95",79.7688064814351
"96",89.2618178757572
"97",93.7010102063632
"98",120.113958672116
"99",107.98637443035
"100",118.880965996268
"101",107.951137377743
"102",115.739389441207
"103",114.04146145816
"104",107.973371859834
"105",100.925549107984
"106",105.495021573079
"107",88.2022881140824
"108",99.0717601625576
"109",109.640803166451
"110",92.0898186765594
"111",82.21307418946
"112",83.2163100850711
"113",98.1235066947712
"114",108.148358130271
"115",106.666993036737
"116",108.871008249668
"117",108.086378758053
"118",102.805964817593
"119",90.1896596928755
"120",119.109482313839
"121",98.2080077031851
"122",101.508076620928
"123",85.9969426918064
"124",111.960185139435
"125",104.723843830071
"126",123.650972814965
"127",127.749633589541
"128",108.123898660235
"129",111.27529903363
"130",98.1024473257619
"131",76.1352823786806
"132",92.5705990957956
"133",95.5750693296986
"134",86.5714434969388
"135",73.3503654649592
"136",75.3661995515762
"137",87.5166422467313
"138",97.7673852373225
"139",89.5608483140824
"140",81.3845201665269
"141",91.3807489344123
"142",102.958518958525
"143",111.145229137663
"144",100.50733247317
"145",106.490496594186
"146",94.5529129665314
"147",95.555400779179
"148",83.9105883700416
"149",92.9868985669078
"150",85.6784225282474
"151",91.8028338453642
"152",111.229862892138
"153",101.451145441897
"154",117.374618097737
"155",134.177673128188
"156",116.156578237312
"157",115.788875717759
"158",103.311652425073
"159",96.145822164432
"160",78.8244919260204
"161",89.892734060148
"162",96.3006159117478
"163",104.887765219524
"164",91.0164220832405
"165",81.9503905332834
"166",91.3726931305852
"167",77.7923396083963
"168",84.5443832935113
"169",80.6315961192491
"170",80.9541935534082
"171",80.8264277714359
"172",102.091636406592
"173",91.1449277217577
"174",91.7392819758871
"175",76.0373152058662
"176",96.5552290887248
"177",104.645670996583
"178",86.2933402295292
"179",94.9768725945809
"180",98.5836015776002
"181",83.9217953532322
"182",79.8157589444426
"183",82.6276482311512
"184",84.8580328299225
"185",77.3267765985535
"186",94.8649944041303
"187",94.2875194426009
"188",100.820971275278
"189",102.547903917232
"190",108.817479778883
"191",106.349227230769
"192",94.6010547522076
"193",94.178162106642
"194",97.6754165948355
"195",89.987088923544
"196",85.4073154793046
"197",84.6874351061146
"198",78.1540204285416
"199",99.7595623964958
"200",90.2998048862944
"201",97.3774455320569
"202",114.799637708291
"203",98.3109189715437
"204",92.0642194548489
"205",105.104931386547
"206",97.1603178885488
"207",116.782954513511
"208",88.1081959351759
"209",96.2750295464926
"210",104.029473923589
"211",106.936458283936
"212",101.112752433367
"213",104.677288510841
"214",95.6720549563411
"215",117.309150346183
"216",130.450252797043
"217",114.722354802177
"218",107.85139007508
"219",93.2500139986574
"220",100.119291384698
"221",91.3667634660792
"222",93.1381044998096
"223",100.788758610723
"224",94.6939241648885
"225",94.4299294603107
"226",106.195130983289
"227",95.2048890084008
"228",95.6756177397412
"229",94.5117962542257
"230",107.41361717288
"231",102.354639394082
"232",92.1860483378511
"233",103.974160412015
"234",100.74014943619
"235",104.671349678018
"236",95.6720844564404
"237",94.7824753788369
"238",91.7219488023622
"239",93.2727315742456
"240",88.3674164307335
"241",97.4319289761377
"242",87.2060236421455
"243",88.9599210240102
"244",82.3976784228651
"245",88.9843034108667
"246",80.6602000190891
"247",95.8959783332763
"248",94.1971336248501
"249",102.399882714819
"250",104.507626527519
"251",110.140053797382
"252",111.432740515641
"253",101.610133966804
"254",89.6551750208034
"255",82.240048317231
"256",81.0606733312181
