"","y"
"1",3.87225135081319
"2",4.40797031308826
"3",5.28971650354528
"4",7.23730757678558
"5",8.61238539970421
"6",10.1221912122057
"7",14.5805510698613
"8",17.4627177577985
"9",17.4208787268781
"10",19.7063573230712
"11",22.7821064806586
"12",28.3852574576847
"13",34.8905441238852
"14",38.3016069444647
"15",45.5466055294684
"16",48.6457424584883
"17",63.787647749953
"18",71.5368084171347
"19",60.6891112479502
"20",69.593347801217
"21",69.7787973779522
"22",68.6484719356376
"23",69.0488792062148
"24",66.8707600483771
"25",66.6516644253024
"26",71.3025764367582
"27",59.3087361614231
"28",71.5608535282127
"29",76.4953973319484
"30",69.1883446700091
"31",85.2971483756195
"32",96.0943553253294
"33",91.8981333053343
"34",101.074104930048
"35",108.539732831838
"36",109.673047739602
"37",125.514194815206
"38",117.064163763181
"39",119.088899047285
"40",115.93516059979
"41",98.5434371032238
"42",97.7648077331546
"43",93.6920046205738
"44",80.0814510209373
"45",102.815839479846
"46",113.879742203052
"47",101.118379607023
"48",93.7742770845681
"49",96.1371517369763
"50",109.97171566289
"51",97.4118065268176
"52",106.37478610595
"53",105.212165896315
"54",102.770120435777
"55",112.568730264427
"56",109.522201078033
"57",124.289231386627
"58",103.780545091658
"59",106.405037777901
"60",110.7040576277
"61",106.797409000498
"62",114.178263128987
"63",99.4803586152464
"64",95.0382153326448
"65",99.1819035827334
"66",81.0321865368246
"67",88.497295517836
"68",95.8572144199492
"69",94.1383109238039
"70",107.492077675139
"71",129.824453604487
"72",114.468229317687
"73",88.8793837835102
"74",100.189974283495
"75",99.8767372645383
"76",86.2756348281524
"77",96.7350943459264
"78",97.422697197795
"79",87.442687125178
"80",91.7960804312029
"81",89.6693932387674
"82",89.609141701521
"83",101.707677649664
"84",93.5573052959796
"85",99.2305402453068
"86",98.6244719153154
"87",102.20750489386
"88",118.192326118039
"89",116.137433122736
"90",111.183463598693
"91",117.819351974937
"92",127.853850665708
"93",125.6107231462
"94",123.347182433886
"95",107.110429487632
"96",118.653197650799
"97",118.188423100767
"98",137.647898866658
"99",140.709890636716
"100",127.230902148777
